contest_id,date,election,state,seat,seat_type,seat_no,seat_name,seat_key,year,win_candidate_uid,win_name,win_party_uid,win_party,win_coalition_uid,win_coalition,win_votes,win_votes_perc,win_result,run_party_uid,run_party,run_coalition_uid,run_coalition,run_votes,run_votes_perc,voters_total,votes_valid,majority,n_candidates,voter_turnout,majority_perc,margin_perc,uncontested
1990-10-20|Sarawak|P.157 Bandar Kuching,1990-10-20,GE-08,Sarawak,P.157 Bandar Kuching,federal,157,Bandar Kuching,federal|Sarawak|bandar kuching,1990,ZCWK7,Sim Kwang Yang,021-DAP,DAP,006-GR,GR,25573,56.851629540705176,won,013-SUPP,SUPP,001-BN,BN,19409.0,43.14837045929482,64265,44982,6164,2,70.81615187115848,13.70325908141034,13.703259081410359,False
1990-10-20|Sarawak|P.158 Padawan,1990-10-20,GE-08,Sarawak,P.158 Padawan,federal,158,Padawan,federal|Sarawak|padawan,1990,PZA5H,Yong Khoon Seng (Yong Khoon Hian),013-SUPP,SUPP,001-BN,BN,16362,62.65844598475855,won,021-DAP,DAP,006-GR,GR,9751.0,37.34155401524145,39260,26113,6611,2,68.5965359144167,25.316891969517098,25.3168919695171,False
1990-10-20|Sarawak|P.159 Kota Samarahan,1990-10-20,GE-08,Sarawak,P.159 Kota Samarahan,federal,159,Kota Samarahan,federal|Sarawak|kota samarahan,1990,RZKCE,Abdul Taib bin Mahmud,029-PBB,PBB,001-BN,BN,14353,87.38508371385085,won,058-PERMAS,PERMAS,000-ALONE,ALONE,2072.0,12.614916286149164,23599,16425,12281,2,74.18958430441968,74.77016742770168,74.77016742770168,False
1990-10-20|Sarawak|P.160 Serian,1990-10-20,GE-08,Sarawak,P.160 Serian,federal,160,Serian,federal|Sarawak|serian,1990,4YAG5,Richard Riot anak Jaem,000-BEBAS,BEBAS,000-ALONE,ALONE,10349,57.45295064675512,won,013-SUPP,SUPP,001-BN,BN,7664.0,42.54704935324488,27663,18013,2685,2,67.14745327694031,14.905901293510244,14.90590129351024,False
1990-10-20|Sarawak|P.161 Batang Sadong,1990-10-20,GE-08,Sarawak,P.161 Batang Sadong,federal,161,Batang Sadong,federal|Sarawak|batang sadong,1990,XTPA3,Wahab bin Suhaili,029-PBB,PBB,001-BN,BN,8887,64.10126947489901,won,058-PERMAS,PERMAS,000-ALONE,ALONE,4719.0,34.037795729948066,18727,13864,4168,3,77.18801730122283,30.063473744950954,30.063473744950947,False
1990-10-20|Sarawak|P.162 Batang Lupar,1990-10-20,GE-08,Sarawak,P.162 Batang Lupar,federal,162,Batang Lupar,federal|Sarawak|batang lupar,1990,4P2EN,Wan Junaidi bin Tuanku Jaafar,029-PBB,PBB,001-BN,BN,5795,54.428477505400586,won,058-PERMAS,PERMAS,000-ALONE,ALONE,3130.0,29.39795247487555,16145,10647,2665,3,67.00526478786001,25.03052503052503,25.030525030525038,False
1990-10-20|Sarawak|P.163 Sri Aman,1990-10-20,GE-08,Sarawak,P.163 Sri Aman,federal,163,Sri Aman,federal|Sarawak|sri aman,1990,3CERR,Daniel Tajem anak Miri,049-PBDS,PBDS,001-BN,BN,9740,66.08318067711514,won,000-BEBAS,BEBAS,000-ALONE,ALONE,3039.0,20.61876653775697,23807,14739,6701,3,63.28810853950518,45.46441413935817,45.46441413935817,False
1990-10-20|Sarawak|P.164 Lubok Antu,1990-10-20,GE-08,Sarawak,P.164 Lubok Antu,federal,164,Lubok Antu,federal|Sarawak|lubok antu,1990,BHEK7,Jawah anak Gerang,049-PBDS,PBDS,001-BN,BN,0,,won_uncontested,,,,,,,14845,0,0,1,,,,True
1990-10-20|Sarawak|P.165 Betong,1990-10-20,GE-08,Sarawak,P.165 Betong,federal,165,Betong,federal|Sarawak|betong,1990,RQBMG,Douglas Uggah Embas,029-PBB,PBB,001-BN,BN,9178,75.29122231337162,won,058-PERMAS,PERMAS,000-ALONE,ALONE,2005.0,16.447908121410993,17700,12190,7173,3,69.8361581920904,58.84331419196063,58.84331419196063,False
1990-10-20|Sarawak|P.166 Saratok,1990-10-20,GE-08,Sarawak,P.166 Saratok,federal,166,Saratok,federal|Sarawak|saratok,1990,S2BPG,Peter Tinggom anak Kamarau,015-SNAP,SNAP,001-BN,BN,9551,60.15620079360081,won,000-BEBAS,BEBAS,000-ALONE,ALONE,5394.0,33.97367260817535,21289,15877,4157,4,76.86128986800695,26.182528185425458,26.18252818542546,False
1990-10-20|Sarawak|P.167 Kuala Rajang,1990-10-20,GE-08,Sarawak,P.167 Kuala Rajang,federal,167,Kuala Rajang,federal|Sarawak|kuala rajang,1990,93QHZ,Abang Abu Bakar bin Abang Mustapha,029-PBB,PBB,001-BN,BN,10886,72.53464818763327,won,000-BEBAS,BEBAS,000-ALONE,ALONE,2230.0,14.858742004264393,23498,15008,8656,3,65.67793003659887,57.67590618336887,57.67590618336887,False
1990-10-20|Sarawak|P.168 Sarikei,1990-10-20,GE-08,Sarawak,P.168 Sarikei,federal,168,Sarikei,federal|Sarawak|sarikei,1990,7441M,Law Hieng Ding,013-SUPP,SUPP,001-BN,BN,12584,61.21813582409029,won,021-DAP,DAP,006-GR,GR,7972.0,38.78186417590971,28316,20556,4612,2,73.68978669303574,22.43627164818058,22.43627164818058,False
1990-10-20|Sarawak|P.169 Julau,1990-10-20,GE-08,Sarawak,P.169 Julau,federal,169,Julau,federal|Sarawak|julau,1990,NGH9X,Thomas Salang anak Siden,049-PBDS,PBDS,001-BN,BN,5886,52.05624834173521,won,000-BEBAS,BEBAS,000-ALONE,ALONE,5421.0,47.9437516582648,14622,11307,465,2,79.26412255505403,4.112496683470416,4.112496683470411,False
1990-10-20|Sarawak|P.170 Kanowit,1990-10-20,GE-08,Sarawak,P.170 Kanowit,federal,170,Kanowit,federal|Sarawak|kanowit,1990,AMWZP,Leo Moggie anak Irok,049-PBDS,PBDS,001-BN,BN,6964,60.33616357650321,won,000-BEBAS,BEBAS,000-ALONE,ALONE,4578.0,39.6638364234968,16154,11542,2386,2,72.66930791135321,20.67232715300641,20.672327153006414,False
1990-10-20|Sarawak|P.171 Lanang,1990-10-20,GE-08,Sarawak,P.171 Lanang,federal,171,Lanang,federal|Sarawak|lanang,1990,VSBMN,Jason Wong Sing Nang,021-DAP,DAP,006-GR,GR,15405,57.40209412378433,won,013-SUPP,SUPP,001-BN,BN,11432.0,42.59790587621568,39078,26837,3973,2,69.65556067352475,14.804188247568655,14.804188247568653,False
1990-10-20|Sarawak|P.172 Sibu,1990-10-20,GE-08,Sarawak,P.172 Sibu,federal,172,Sibu,federal|Sarawak|sibu,1990,ACN7R,Robert Lau Hoi Chiew,013-SUPP,SUPP,001-BN,BN,11914,54.19889000090984,won,021-DAP,DAP,006-GR,GR,9906.0,45.0641433900464,32371,21982,2008,3,70.15847517840041,9.134746610863434,9.134746610863445,False
1990-10-20|Sarawak|P.173 Mukah,1990-10-20,GE-08,Sarawak,P.173 Mukah,federal,173,Mukah,federal|Sarawak|mukah,1990,DZG66,Muhammad Leo Michael Toyad bin Abdullah,029-PBB,PBB,001-BN,BN,11616,77.81871775976418,won,058-PERMAS,PERMAS,000-ALONE,ALONE,3311.0,22.181282240235813,25155,14927,8305,2,61.19260584376863,55.63743551952837,55.63743551952837,False
1990-10-20|Sarawak|P.174 Selangau,1990-10-20,GE-08,Sarawak,P.174 Selangau,federal,174,Selangau,federal|Sarawak|selangau,1990,H81CA,Joseph Mauh anak Ikeh,000-BEBAS,BEBAS,000-ALONE,ALONE,5443,49.66240875912409,won,013-SUPP,SUPP,001-BN,BN,4418.0,40.31021897810219,16971,10960,1025,3,66.03028696010841,9.3521897810219,9.352189781021899,False
1990-10-20|Sarawak|P.175 Kapit,1990-10-20,GE-08,Sarawak,P.175 Kapit,federal,175,Kapit,federal|Sarawak|kapit,1990,QJJ91,James Jimbun anak Pungga,029-PBB,PBB,001-BN,BN,7403,53.92628205128205,won,000-BEBAS,BEBAS,000-ALONE,ALONE,6162.0,44.88636363636363,17854,13728,1241,3,78.04973675366864,9.039918414918414,9.039918414918418,False
1990-10-20|Sarawak|P.176 Hulu Rajang,1990-10-20,GE-08,Sarawak,P.176 Hulu Rajang,federal,176,Hulu Rajang,federal|Sarawak|hulu rajang,1990,VH3K5,Billy Abit Joo,000-BEBAS,BEBAS,000-ALONE,ALONE,5393,56.21807568018347,won,015-SNAP,SNAP,001-BN,BN,4200.0,43.78192431981653,14004,9593,1193,2,70.86546700942587,12.436151360366935,12.436151360366935,False
1990-10-20|Sarawak|P.177 Bintulu,1990-10-20,GE-08,Sarawak,P.177 Bintulu,federal,177,Bintulu,federal|Sarawak|bintulu,1990,T2AQH,James Wong Kim Min,015-SNAP,SNAP,001-BN,BN,6337,34.71377704738428,won,021-DAP,DAP,006-GR,GR,6050.0,33.141605039715145,29673,18255,287,5,62.57877531762882,1.572172007669132,1.5721720076691383,False
1990-10-20|Sarawak|P.178 Miri,1990-10-20,GE-08,Sarawak,P.178 Miri,federal,178,Miri,federal|Sarawak|miri,1990,8Q0ME,Peter Chin Fah Kui,013-SUPP,SUPP,001-BN,BN,18904,57.51315829505005,won,021-DAP,DAP,006-GR,GR,10723.0,32.623444583041774,53111,32869,8181,3,63.0490858767487,24.889713712008277,24.889713712008273,False
1990-10-20|Sarawak|P.179 Baram,1990-10-20,GE-08,Sarawak,P.179 Baram,federal,179,Baram,federal|Sarawak|baram,1990,97VW9,Ngau Laing (Harrison),000-BEBAS,BEBAS,000-ALONE,ALONE,5581,45.68972574703234,won,015-SNAP,SNAP,001-BN,BN,4742.0,38.8211215718379,22722,12215,839,3,54.7090925094622,6.868604175194433,6.8686041751944416,False
1990-10-20|Sarawak|P.180 Bukit Mas,1990-10-20,GE-08,Sarawak,P.180 Bukit Mas,federal,180,Bukit Mas,federal|Sarawak|bukit mas,1990,CNHYJ,Michael Lisa Kaya (Gor Kaya),029-PBB,PBB,001-BN,BN,10057,57.35059306569343,won,000-BEBAS,BEBAS,000-ALONE,ALONE,7185.0,40.972855839416056,27641,17536,2872,3,64.46582974566766,16.37773722627737,16.377737226277375,False
1990-10-20|Selangor|N.01 Sungai Air Tawar,1990-10-20,SE-08,Selangor,N.01 Sungai Air Tawar,state,01,Sungai Air Tawar,state|Selangor|sungai air tawar,1990,H707B,Zainal bin Dahalan,001-UMNO,UMNO,001-BN,BN,5191,81.38915020382565,won,062-S46,S46,005-APU,APU,1187.0,18.61084979617435,9527,6378,4004,2,71.00871208145271,62.7783004076513,62.7783004076513,False
1990-10-20|Selangor|N.02 Sabak,1990-10-20,SE-08,Selangor,N.02 Sabak,state,02,Sabak,state|Selangor|sabak,1990,CG1XJ,Raja Ideris bin Raja Ahmad,001-UMNO,UMNO,001-BN,BN,5357,74.78710037693703,won,062-S46,S46,005-APU,APU,1530.0,21.35976546139885,11019,7163,3827,3,68.5543152736183,53.42733491553818,53.42733491553818,False
1990-10-20|Selangor|N.03 Sungai Besar,1990-10-20,SE-08,Selangor,N.03 Sungai Besar,state,03,Sungai Besar,state|Selangor|sungai besar,1990,XBX2M,Hassim (Husin) bin Taib,001-UMNO,UMNO,001-BN,BN,6350,69.89543203082003,won,062-S46,S46,005-APU,APU,2735.0,30.104567969179968,13215,9085,3615,2,72.46311010215663,39.79086406164007,39.790864061640065,False
1990-10-20|Selangor|N.04 Sungai Panjang,1990-10-20,SE-08,Selangor,N.04 Sungai Panjang,state,04,Sungai Panjang,state|Selangor|sungai panjang,1990,T6T6P,Mohd Fauzi bin Abdul Murad,001-UMNO,UMNO,001-BN,BN,6007,81.26352813852814,won,062-S46,S46,005-APU,APU,1385.0,18.736471861471863,10956,7392,4622,2,72.31653888280394,62.52705627705628,62.52705627705628,False
1990-10-20|Selangor|N.05 Sekinchan,1990-10-20,SE-08,Selangor,N.05 Sekinchan,state,05,Sekinchan,state|Selangor|sekinchan,1990,BXTNF,Sim Keng Seik,003-MCA,MCA,001-BN,BN,4378,54.29067460317461,won,021-DAP,DAP,006-GR,GR,3686.0,45.70932539682539,11610,8064,692,2,72.6959517657192,8.581349206349206,8.581349206349216,False
1990-10-20|Selangor|N.06 Sungai Burong,1990-10-20,SE-08,Selangor,N.06 Sungai Burong,state,06,Sungai Burong,state|Selangor|sungai burong,1990,126B8,Aziz bin Mohd Desa,001-UMNO,UMNO,001-BN,BN,4515,64.96402877697842,won,062-S46,S46,005-APU,APU,2435.0,35.03597122302158,10344,6950,2080,2,70.9783449342614,29.928057553956837,29.92805755395684,False
1990-10-20|Selangor|N.07 Kalumpang,1990-10-20,SE-08,Selangor,N.07 Kalumpang,state,07,Kalumpang,state|Selangor|kalumpang,1990,CMGSK,Ramli bin Abdul Rahman,001-UMNO,UMNO,001-BN,BN,8304,73.060003519268,won,062-S46,S46,005-APU,APU,3062.0,26.93999648073201,16167,11366,5242,2,73.22941795014536,46.12000703853599,46.12000703853599,False
1990-10-20|Selangor|N.08 Kuala Kubu Baharu,1990-10-20,SE-08,Selangor,N.08 Kuala Kubu Baharu,state,08,Kuala Kubu Baharu,state|Selangor|kuala kubu baru,1990,P6WWA,Wong Ah Taih,003-MCA,MCA,001-BN,BN,5565,60.266406757634826,won,021-DAP,DAP,006-GR,GR,3669.0,39.73359324236517,14304,9234,1896,2,71.27376957494407,20.532813515269652,20.53281351526966,False
1990-10-20|Selangor|N.09 Batang Kali,1990-10-20,SE-08,Selangor,N.09 Batang Kali,state,09,Batang Kali,state|Selangor|batang kali,1990,G26VW,Muhammad bin Muhammad Taib,001-UMNO,UMNO,001-BN,BN,8575,71.69732441471572,won,021-DAP,DAP,006-GR,GR,3385.0,28.30267558528428,16462,11960,5190,2,75.99319645243592,43.39464882943144,43.394648829431446,False
1990-10-20|Selangor|N.10 Sungai Tinggi,1990-10-20,SE-08,Selangor,N.10 Sungai Tinggi,state,10,Sungai Tinggi,state|Selangor|sungai tinggi,1990,X290W,Yusoff bin Hassan,001-UMNO,UMNO,001-BN,BN,5210,74.08987485779295,won,004-PAS,PAS,005-APU,APU,1822.0,25.91012514220705,9780,7032,3388,2,75.439672801636,48.1797497155859,48.1797497155859,False
1990-10-20|Selangor|N.11 Permatang,1990-10-20,SE-08,Selangor,N.11 Permatang,state,11,Permatang,state|Selangor|permatang,1990,J6MPN,Jamaluddin bin Adnan,001-UMNO,UMNO,001-BN,BN,6214,65.19777567936208,won,062-S46,S46,005-APU,APU,3317.0,34.80222432063792,13343,9531,2897,2,75.13302855429814,30.39555135872417,30.395551358724163,False
1990-10-20|Selangor|N.12 Seri Cahaya,1990-10-20,SE-08,Selangor,N.12 Seri Cahaya,state,12,Seri Cahaya,state|Selangor|seri cahaya,1990,WFPXG,Sivalingam a/l Arumugam Karuppiah,002-MIC,MIC,001-BN,BN,5405,55.75038679731821,won,062-S46,S46,005-APU,APU,4088.0,42.16606498194946,13572,9695,1317,3,74.74211612142648,13.584321815368746,13.584321815368746,False
1990-10-20|Selangor|N.13 Jeram,1990-10-20,SE-08,Selangor,N.13 Jeram,state,13,Jeram,state|Selangor|jeram,1990,4MB9J,Miskon (Miskam) bin Setera (Sutero),001-UMNO,UMNO,001-BN,BN,7587,73.1912020065599,won,062-S46,S46,005-APU,APU,2779.0,26.80879799344009,14392,10366,4808,2,76.47998888271262,46.38240401311982,46.38240401311981,False
1990-10-20|Selangor|N.14 Sementa,1990-10-20,SE-08,Selangor,N.14 Sementa,state,14,Sementa,state|Selangor|sementa,1990,6RS4B,Abdul Samat bin Harun,001-UMNO,UMNO,001-BN,BN,7644,64.80712166172107,won,064-IPF,IPF,005-APU,APU,4151.0,35.19287833827893,15818,11795,3493,2,77.68365153622454,29.614243323442132,29.61424332344214,False
1990-10-20|Selangor|N.15 Selat Klang,1990-10-20,SE-08,Selangor,N.15 Selat Klang,state,15,Selat Klang,state|Selangor|selat klang,1990,VFQ9B,Che Onn bin Ismail,001-UMNO,UMNO,001-BN,BN,10194,65.25412879272821,won,004-PAS,PAS,005-APU,APU,5428.0,34.7458712072718,23070,15622,4766,2,70.0260078023407,30.50825758545641,30.508257585456413,False
1990-10-20|Selangor|N.16 Rawang,1990-10-20,SE-08,Selangor,N.16 Rawang,state,16,Rawang,state|Selangor|rawang,1990,EXDGD,Tang See Hang,003-MCA,MCA,001-BN,BN,12168,66.35040078521183,won,021-DAP,DAP,006-GR,GR,6171.0,33.649599214788154,25853,18339,5997,2,74.21575832591962,32.700801570423685,32.70080157042368,False
1990-10-20|Selangor|N.17 Gombak Setia,1990-10-20,SE-08,Selangor,N.17 Gombak Setia,state,17,Gombak Setia,state|Selangor|gombak setia,1990,A6F6M,Ahmad Bhari bin Abdul Rahman,001-UMNO,UMNO,001-BN,BN,15323,76.68401561405264,won,004-PAS,PAS,005-APU,APU,4659.0,23.315984385947356,28449,19982,10664,2,72.51572990263278,53.368031228105295,53.36803122810528,False
1990-10-20|Selangor|N.18 Paya Jaras,1990-10-20,SE-08,Selangor,N.18 Paya Jaras,state,18,Paya Jaras,state|Selangor|paya jaras,1990,NRSMZ,Saidin bin Tamby,001-UMNO,UMNO,001-BN,BN,22642,69.24794323638255,won,062-S46,S46,005-APU,APU,10055.0,30.752056763617457,46186,32697,12587,2,73.59372970164118,38.495886472765086,38.49588647276509,False
1990-10-20|Selangor|N.19 Hulu Kelang,1990-10-20,SE-08,Selangor,N.19 Hulu Kelang,state,19,Hulu Kelang,state|Selangor|hulu kelang,1990,MFHDF,Fuad bin Hassan,001-UMNO,UMNO,001-BN,BN,11585,69.52946825111032,won,062-S46,S46,005-APU,APU,5077.0,30.47053174888969,22928,16662,6508,2,74.20184926727146,39.05893650222062,39.058936502220625,False
1990-10-20|Selangor|N.20 Keramat,1990-10-20,SE-08,Selangor,N.20 Keramat,state,20,Keramat,state|Selangor|keramat,1990,9M7YH,Mufti bin Suib,001-UMNO,UMNO,001-BN,BN,12428,64.4004560058037,won,062-S46,S46,005-APU,APU,6870.0,35.599543994196296,27311,19298,5558,2,72.49826077404708,28.800912011607423,28.80091201160741,False
1990-10-20|Selangor|N.21 Pandan,1990-10-20,SE-08,Selangor,N.21 Pandan,state,21,Pandan,state|Selangor|pandan,1990,YRKMA,Mad Aris bin Mad Yusuf,001-UMNO,UMNO,001-BN,BN,16689,56.90078418002046,won,062-S46,S46,005-APU,APU,12641.0,43.09921581997954,38873,29330,4048,2,77.6811668767525,13.801568360040914,13.801568360040918,False
1990-10-20|Selangor|N.22 Dusun Tua,1990-10-20,SE-08,Selangor,N.22 Dusun Tua,state,22,Dusun Tua,state|Selangor|dusun tua,1990,269PK,Zainal Abidin bin Ahmad,001-UMNO,UMNO,001-BN,BN,11153,75.17524939336748,won,062-S46,S46,005-APU,APU,3683.0,24.824750606632517,20017,14836,7470,2,78.26347604536144,50.35049878673497,50.35049878673496,False
1990-10-20|Selangor|N.23 Semenyih,1990-10-20,SE-08,Selangor,N.23 Semenyih,state,23,Semenyih,state|Selangor|semenyih,1990,91NV5,Shoib bin Md. Silin,001-UMNO,UMNO,001-BN,BN,10645,66.40259497224127,won,062-S46,S46,005-APU,APU,5386.0,33.59740502775872,22065,16031,5259,2,75.73079537729436,32.805189944482564,32.80518994448256,False
1990-10-20|Selangor|N.24 Kajang,1990-10-20,SE-08,Selangor,N.24 Kajang,state,24,Kajang,state|Selangor|kajang,1990,4AC2Z,Tan Seng Giaw,021-DAP,DAP,006-GR,GR,10138,61.94928200427741,won,003-MCA,MCA,001-BN,BN,6227.0,38.05071799572258,22182,16365,3911,2,75.9895410693355,23.898564008554843,23.89856400855483,False
1990-10-20|Selangor|N.25 Damansara Utama,1990-10-20,SE-08,Selangor,N.25 Damansara Utama,state,25,Damansara Utama,state|Selangor|damansara utama,1990,51RGS,Madhavan Nair a/l Narayanan Nair,021-DAP,DAP,006-GR,GR,15114,59.57430035474971,won,003-MCA,MCA,001-BN,BN,10256.0,40.4256996452503,37146,25370,4858,2,69.52834760135681,19.14860070949941,19.148600709499412,False
1990-10-20|Selangor|N.26 Taman Aman,1990-10-20,SE-08,Selangor,N.26 Taman Aman,state,26,Taman Aman,state|Selangor|taman aman,1990,FATQM,Oon Hong Geok,021-DAP,DAP,006-GR,GR,10749,71.9574240192797,won,003-MCA,MCA,001-BN,BN,4189.0,28.042575980720308,22683,14938,6560,2,66.64462372702023,43.91484803855938,43.91484803855939,False
1990-10-20|Selangor|N.27 Kelana Jaya,1990-10-20,SE-08,Selangor,N.27 Kelana Jaya,state,27,Kelana Jaya,state|Selangor|kelana jaya,1990,P66W6,Megat Najmuddin bin Megat Khas,001-UMNO,UMNO,001-BN,BN,14807,58.683417882054535,won,062-S46,S46,005-APU,APU,10425.0,41.316582117945465,38554,25232,4382,2,67.01509570991337,17.36683576410907,17.36683576410907,False
1990-10-20|Selangor|N.28 Bukit Gasing,1990-10-20,SE-08,Selangor,N.28 Bukit Gasing,state,28,Bukit Gasing,state|Selangor|bukit gasing,1990,XKT8V,Teong Shuyan Chyuan,021-DAP,DAP,006-GR,GR,12848,66.57339758536712,won,026-GERAKAN,GERAKAN,001-BN,BN,6451.0,33.42660241463288,29726,19299,6397,2,66.22821772185965,33.14679517073424,33.14679517073424,False
1990-10-20|Selangor|N.29 Lindongan,1990-10-20,SE-08,Selangor,N.29 Lindongan,state,29,Lindongan,state|Selangor|lindongan,1990,11GB4,Zahar bin Hashim,001-UMNO,UMNO,001-BN,BN,14913,61.38047415212381,won,062-S46,S46,005-APU,APU,9383.0,38.6195258478762,36021,24296,5530,2,69.10690985813831,22.760948304247613,22.760948304247613,False
1990-10-20|Selangor|N.30 Serdang,1990-10-20,SE-08,Selangor,N.30 Serdang,state,30,Serdang,state|Selangor|serdang,1990,NAB8S,Yap Pian Hon,003-MCA,MCA,001-BN,BN,12938,53.99157033760381,won,021-DAP,DAP,006-GR,GR,11025.0,46.0084296623962,32986,23963,1913,2,76.05954041108349,7.983140675207611,7.983140675207608,False
1990-10-20|Selangor|N.31 Subang,1990-10-20,SE-08,Selangor,N.31 Subang,state,31,Subang,state|Selangor|subang,1990,ARB9W,Abu Sujak bin Mahmud,001-UMNO,UMNO,001-BN,BN,11062,70.09251045494868,won,062-S46,S46,005-APU,APU,4720.0,29.907489545051323,21000,15782,6342,2,80.49047619047619,40.18502090989736,40.18502090989736,False
1990-10-20|Selangor|N.32 Batu Tiga,1990-10-20,SE-08,Selangor,N.32 Batu Tiga,state,32,Batu Tiga,state|Selangor|batu tiga,1990,964Q6,M. Zin bin Suliman,001-UMNO,UMNO,001-BN,BN,19635,70.50522460411504,won,004-PAS,PAS,005-APU,APU,8214.0,29.494775395884957,38172,27849,11421,2,75.05501414649481,41.0104492082301,41.010449208230085,False
1990-10-20|Selangor|N.33 Shahbandar Raya,1990-10-20,SE-08,Selangor,N.33 Shahbandar Raya,state,33,Shahbandar Raya,state|Selangor|shahbandar raya,1990,NR3MV,Maruthathurai a/l Thangiah (Munusamy),002-MIC,MIC,001-BN,BN,13357,58.69402821109988,won,064-IPF,IPF,005-APU,APU,9400.0,41.30597178890012,31076,22757,3957,2,76.37405071437765,17.388056422199764,17.388056422199753,False
1990-10-20|Selangor|N.34 Klang Bandar,1990-10-20,SE-08,Selangor,N.34 Klang Bandar,state,34,Klang Bandar,state|Selangor|klang bandar,1990,8RCB4,Chua Kow Eng,021-DAP,DAP,006-GR,GR,13658,67.9773043997611,won,026-GERAKAN,GERAKAN,001-BN,BN,6434.0,32.0226956002389,27809,20092,7224,2,73.55532381603078,35.9546087995222,35.9546087995222,False
1990-10-20|Selangor|N.35 Telok Gadong,1990-10-20,SE-08,Selangor,N.35 Telok Gadong,state,35,Telok Gadong,state|Selangor|telok gadong,1990,M1S1D,Chew Kim Swee,021-DAP,DAP,006-GR,GR,8321,53.35000320574469,won,003-MCA,MCA,001-BN,BN,7276.0,46.64999679425531,22777,15597,1045,2,70.07507573429336,6.7000064114893885,6.700006411489383,False
1990-10-20|Selangor|N.36 Pandamaran,1990-10-20,SE-08,Selangor,N.36 Pandamaran,state,36,Pandamaran,state|Selangor|pandamaran,1990,NKMRT,Teh Chang Ying,003-MCA,MCA,001-BN,BN,10030,51.82123482304314,won,021-DAP,DAP,006-GR,GR,8616.0,44.5156290364247,30274,19355,1414,3,65.5017506771487,7.305605786618445,7.305605786618443,False
1990-10-20|Selangor|N.37 Panglima Garang,1990-10-20,SE-08,Selangor,N.37 Panglima Garang,state,37,Panglima Garang,state|Selangor|panglima garang,1990,XR94W,Tarikh bin Mohd. Jonid,062-S46,S46,005-APU,APU,6246,52.78904665314401,won,003-MCA,MCA,001-BN,BN,5586.0,47.21095334685598,15430,11832,660,2,80.25923525599482,5.578093306288032,5.578093306288032,False
1990-10-20|Selangor|N.38 Morib,1990-10-20,SE-08,Selangor,N.38 Morib,state,38,Morib,state|Selangor|morib,1990,EWQG9,Abu Bakar bin Abdul Hamid,001-UMNO,UMNO,001-BN,BN,7240,68.5281590156176,won,062-S46,S46,005-APU,APU,3325.0,31.471840984382396,14509,10565,3915,2,77.29685023089117,37.05631803123521,37.05631803123521,False
1990-10-20|Selangor|N.39 Banting,1990-10-20,SE-08,Selangor,N.39 Banting,state,39,Banting,state|Selangor|banting,1990,4KN9E,S. Fatimah binti Dullah Sukimi (Suhaimi),001-UMNO,UMNO,001-BN,BN,9264,67.14989852131052,won,004-PAS,PAS,005-APU,APU,4532.0,32.850101478689474,18430,13796,4732,2,78.67607162235485,34.29979704262105,34.299797042621044,False
1990-10-20|Selangor|N.40 Dengkil,1990-10-20,SE-08,Selangor,N.40 Dengkil,state,40,Dengkil,state|Selangor|dengkil,1990,E61C5,Sanggilly (Sellathevan) a/l Muthusamy,002-MIC,MIC,001-BN,BN,8859,63.3147512864494,won,004-PAS,PAS,005-APU,APU,5133.0,36.6852487135506,18760,13992,3726,2,77.11087420042644,26.6295025728988,26.6295025728988,False
1990-10-20|Selangor|N.41 Sungai Pelik,1990-10-20,SE-08,Selangor,N.41 Sungai Pelik,state,41,Sungai Pelik,state|Selangor|sungai pelik,1990,3EVXZ,Ng Ah Hock (Ng Soon Por),003-MCA,MCA,001-BN,BN,6918,62.84520348837209,won,021-DAP,DAP,006-GR,GR,4090.0,37.15479651162791,15317,11008,2828,2,75.15832082000392,25.690406976744185,25.690406976744185,False
